/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1892, Avg rew: 159.03, it: 308/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 162.29, it: 309/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 133.65, it: 310/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 156.50, it: 311/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 173.80, it: 312/610, n times average reward >= 200: 0/100
SPS: 1893, Avg rew: 163.42, it: 313/610, n times average reward >= 200: 0/100
SPS: 1894, Avg rew: 136.54, it: 314/610, n times average reward >= 200: 0/100
SPS: 1894, Avg rew: 131.59, it: 315/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 153.41, it: 316/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 133.62, it: 317/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 141.05, it: 318/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 145.24, it: 319/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 149.69, it: 320/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 157.37, it: 321/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 160.12, it: 322/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 168.21, it: 323/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 152.71, it: 324/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 154.34, it: 325/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 175.51, it: 326/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 186.07, it: 327/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 160.77, it: 328/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 162.06, it: 329/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 149.30, it: 330/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 118.24, it: 331/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 157.23, it: 332/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 170.06, it: 333/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 157.19, it: 334/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 150.67, it: 335/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 176.42, it: 336/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 148.16, it: 337/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 168.10, it: 338/610, n times average reward >= 200: 0/100
SPS: 1895, Avg rew: 139.04, it: 339/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 179.91, it: 340/610, n times average reward >= 200: 0/100
SPS: 1896, Avg rew: 165.54, it: 341/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 146.85, it: 342/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 134.38, it: 343/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 180.89, it: 344/610, n times average reward >= 200: 0/100
SPS: 1897, Avg rew: 194.19, it: 345/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 196.53, it: 346/610, n times average reward >= 200: 0/100
SPS: 1898, Avg rew: 150.18, it: 347/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 206.23, it: 348/610, n times average reward >= 200: 58.0/100
SPS: 1899, Avg rew: 142.37, it: 349/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 157.05, it: 350/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 175.28, it: 351/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 166.57, it: 352/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 140.25, it: 353/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 169.27, it: 354/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 174.38, it: 355/610, n times average reward >= 200: 0/100
SPS: 1899, Avg rew: 170.73, it: 356/610, n times average reward >= 200: 0/100
SPS: 1900, Avg rew: 167.70, it: 357/610, n times average reward >= 200: 0/100
SPS: 1900, Avg rew: 167.14, it: 358/610, n times average reward >= 200: 0/100
SPS: 1901, Avg rew: 156.37, it: 359/610, n times average reward >= 200: 0/100
SPS: 1901, Avg rew: 155.71, it: 360/610, n times average reward >= 200: 0/100
SPS: 1901, Avg rew: 184.29, it: 361/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 160.04, it: 362/610, n times average reward >= 200: 0/100
SPS: 1903, Avg rew: 162.87, it: 363/610, n times average reward >= 200: 0/100
SPS: 1903, Avg rew: 168.08, it: 364/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 161.90, it: 365/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 175.77, it: 366/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 178.13, it: 367/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 154.86, it: 368/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 143.47, it: 369/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 173.99, it: 370/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 153.33, it: 371/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 181.49, it: 372/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 177.76, it: 373/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 141.45, it: 374/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 188.84, it: 375/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 158.06, it: 376/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 161.10, it: 377/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 140.34, it: 378/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 142.18, it: 379/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 162.38, it: 380/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 153.62, it: 381/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 175.03, it: 382/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 147.73, it: 383/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 173.78, it: 384/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 167.22, it: 385/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 174.40, it: 386/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 160.26, it: 387/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 177.66, it: 388/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 162.99, it: 389/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 171.91, it: 390/610, n times average reward >= 200: 0/100
SPS: 1902, Avg rew: 156.98, it: 391/610, n times average reward >= 200: 0/100
SPS: 1903, Avg rew: 159.08, it: 392/610, n times average reward >= 200: 0/100
SPS: 1903, Avg rew: 163.28, it: 393/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 171.31, it: 394/610, n times average reward >= 200: 0/100
SPS: 1904, Avg rew: 164.16, it: 395/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 201.90, it: 396/610, n times average reward >= 200: 57.0/100
SPS: 1905, Avg rew: 162.24, it: 397/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 191.35, it: 398/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 150.34, it: 399/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 161.52, it: 400/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 150.22, it: 401/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 166.11, it: 402/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 192.37, it: 403/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 155.69, it: 404/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 199.75, it: 405/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 191.47, it: 406/610, n times average reward >= 200: 0/100
SPS: 1907, Avg rew: 193.37, it: 407/610, n times average reward >= 200: 0/100
SPS: 1908, Avg rew: 160.21, it: 408/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 169.50, it: 409/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 187.32, it: 410/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 169.30, it: 411/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 163.73, it: 412/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 174.36, it: 413/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 175.36, it: 414/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 178.53, it: 415/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 192.94, it: 416/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 189.79, it: 417/610, n times average reward >= 200: 0/100
SPS: 1911, Avg rew: 177.66, it: 418/610, n times average reward >= 200: 0/100
SPS: 1911, Avg rew: 170.60, it: 419/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 186.59, it: 420/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 158.85, it: 421/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 184.97, it: 422/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 163.49, it: 423/610, n times average reward >= 200: 0/100
SPS: 1909, Avg rew: 161.83, it: 424/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 182.84, it: 425/610, n times average reward >= 200: 0/100
SPS: 1911, Avg rew: 185.41, it: 426/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 187.59, it: 427/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 161.74, it: 428/610, n times average reward >= 200: 0/100
SPS: 1910, Avg rew: 201.07, it: 429/610, n times average reward >= 200: 48.0/100
SPS: 1911, Avg rew: 189.01, it: 430/610, n times average reward >= 200: 0/100
SPS: 1911, Avg rew: 179.22, it: 431/610, n times average reward >= 200: 0/100
SPS: 1911, Avg rew: 205.10, it: 432/610, n times average reward >= 200: 60.0/100
SPS: 1911, Avg rew: 154.21, it: 433/610, n times average reward >= 200: 0/100
SPS: 1912, Avg rew: 170.99, it: 434/610, n times average reward >= 200: 0/100
SPS: 1905, Avg rew: 212.35, it: 435/610, n times average reward >= 200: 55.0/100
SPS: 1905, Avg rew: 194.16, it: 436/610, n times average reward >= 200: 0/100
SPS: 1906, Avg rew: 201.97, it: 437/610, n times average reward >= 200: 67.0/100
Solved! Running_Average is 218.9634246826172. Stopping training.
